"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)"
"230","2013","12","Uttar Pradesh","Kheri","0.0","0.0","0.0"
"230","2014","12","Uttar Pradesh","Kheri","0.0","0.0","0.0"
"230","2015","12","Uttar Pradesh","Kheri","0.0","0.0","0.0"
"230","2016","12","Uttar Pradesh","Kheri","0.0","0.0","0.0"
"230","2017","12","Uttar Pradesh","Kheri","0.0","0.0","0.0"
"231","2008","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2009","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2010","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2011","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2012","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2013","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2014","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2015","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2016","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"231","2017","12","Uttar Pradesh","Faizabad","0.0","0.0","0.0"
"232","2008","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2009","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2010","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2011","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2012","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2013","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2014","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2015","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2016","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"232","2017","12","Uttar Pradesh","Gonda","0.0","0.0","0.0"
"233","2008","12","Uttar Pradesh","Bahraich","0.05","0.05","1000.0"
"233","2009","12","Uttar Pradesh","Bahraich","0.0","0.0","0.0"
"233","2010","12","Uttar Pradesh","Bahraich","0.05","0.07","1400.0"
"233","2011","12","Uttar Pradesh","Bahraich","0.0","0.0","0.0"
"233","2012","12","Uttar Pradesh","Bahraich","0.05","0.08","1600.0"
"233","2013","12","Uttar Pradesh","Bahraich","0.05","0.03","600.0"
"233","2014","12","Uttar Pradesh","Bahraich","0.05","0.04","800.0"
"233","2015","12","Uttar Pradesh","Bahraich","0.0","0.0","250.0"
"233","2016","12","Uttar Pradesh","Bahraich","0.05","0.03","666.67"
"233","2017","12","Uttar Pradesh","Bahraich","0.05","0.04","784.31"
"234","2008","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2009","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2010","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2011","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2012","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2013","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2014","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2015","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2016","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"234","2017","12","Uttar Pradesh","Sultanpur","0.0","0.0","0.0"
"235","2008","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2009","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2010","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2011","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2012","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2013","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2014","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2015","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
"235","2016","12","Uttar Pradesh","Pratapgarh","0.0","0.0","0.0"
