"Dist Code","Year","State Code","State Name","Dist Name","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)"
"197","2015","12","Uttar Pradesh","Mainpuri","2.89","4.56","1579.68"
"197","2016","12","Uttar Pradesh","Mainpuri","1.36","3.39","2492.89"
"197","2017","12","Uttar Pradesh","Mainpuri","0.52","0.59","1118.36"
"198","2008","12","Uttar Pradesh","Etah","0.28","0.19","678.57"
"198","2009","12","Uttar Pradesh","Etah","0.18","0.12","666.67"
"198","2010","12","Uttar Pradesh","Etah","0.26","0.26","1000.0"
"198","2011","12","Uttar Pradesh","Etah","0.45","0.44","977.78"
"198","2012","12","Uttar Pradesh","Etah","0.63","0.63","1000.0"
"198","2013","12","Uttar Pradesh","Etah","0.61","0.54","885.25"
"198","2014","12","Uttar Pradesh","Etah","0.97","0.84","865.98"
"198","2015","12","Uttar Pradesh","Etah","1.42","0.96","676.06"
"198","2016","12","Uttar Pradesh","Etah","1.16","1.05","904.06"
"198","2017","12","Uttar Pradesh","Etah","0.75","0.76","1013.3"
"199","2008","12","Uttar Pradesh","Bareilly","0.18","0.1","555.56"
"199","2009","12","Uttar Pradesh","Bareilly","0.28","0.25","892.86"
"199","2010","12","Uttar Pradesh","Bareilly","0.36","0.33","916.67"
"199","2011","12","Uttar Pradesh","Bareilly","0.53","0.72","1358.49"
"199","2012","12","Uttar Pradesh","Bareilly","0.55","0.8","1454.55"
"199","2013","12","Uttar Pradesh","Bareilly","0.3","0.34","1133.33"
"199","2014","12","Uttar Pradesh","Bareilly","0.36","0.48","1333.33"
"199","2015","12","Uttar Pradesh","Bareilly","0.43","1.07","2488.37"
"199","2016","12","Uttar Pradesh","Bareilly","1.24","1.54","1242.13"
"199","2017","12","Uttar Pradesh","Bareilly","0.9","1.33","1477.25"
"200","2008","12","Uttar Pradesh","Budaun","0.31","0.17","548.39"
"200","2009","12","Uttar Pradesh","Budaun","0.34","0.31","911.76"
"200","2010","12","Uttar Pradesh","Budaun","0.52","0.49","942.31"
"200","2011","12","Uttar Pradesh","Budaun","0.46","0.63","1366.54"
"200","2012","12","Uttar Pradesh","Budaun","0.68","0.99","1455.88"
"200","2013","12","Uttar Pradesh","Budaun","0.38","0.45","1182.39"
"200","2014","12","Uttar Pradesh","Budaun","0.38","0.35","921.83"
"200","2015","12","Uttar Pradesh","Budaun","0.24","0.26","1056.6"
"200","2016","12","Uttar Pradesh","Budaun","0.53","0.55","1051.39"
"200","2017","12","Uttar Pradesh","Budaun","0.53","0.78","1474.13"
"201","2008","12","Uttar Pradesh","Moradabad","0.11","0.11","1000.0"
"201","2009","12","Uttar Pradesh","Moradabad","0.02","0.01","500.0"
"201","2010","12","Uttar Pradesh","Moradabad","0.01","0.01","1000.0"
"201","2011","12","Uttar Pradesh","Moradabad","0.01","0.01","1000.0"
"201","2012","12","Uttar Pradesh","Moradabad","0.0","0.0","0.0"
"201","2013","12","Uttar Pradesh","Moradabad","0.01","0.01","1000.0"
"201","2014","12","Uttar Pradesh","Moradabad","0.01","0.01","1000.0"
"201","2015","12","Uttar Pradesh","Moradabad","0.01","0.01","2000.0"
"201","2016","12","Uttar Pradesh","Moradabad","0.0","0.0","1000.0"
"201","2017","12","Uttar Pradesh","Moradabad","0.0","0.0","1000.0"
"202","2008","12","Uttar Pradesh","Shahjahanpur","5.94","3.17","533.67"
"202","2009","12","Uttar Pradesh","Shahjahanpur","4.71","4.18","887.47"
"202","2010","12","Uttar Pradesh","Shahjahanpur","4.69","4.41","940.3"
"202","2011","12","Uttar Pradesh","Shahjahanpur","4.28","4.86","1135.51"
"202","2012","12","Uttar Pradesh","Shahjahanpur","4.28","3.27","764.02"
"202","2013","12","Uttar Pradesh","Shahjahanpur","4.69","6.91","1473.35"
"202","2014","12","Uttar Pradesh","Shahjahanpur","3.66","4.09","1117.49"
"202","2015","12","Uttar Pradesh","Shahjahanpur","3.6","4.17","1158.33"
"202","2016","12","Uttar Pradesh","Shahjahanpur","4.45","5.62","1264.1"
"202","2017","12","Uttar Pradesh","Shahjahanpur","3.87","5.71","1477.11"
"203","2008","12","Uttar Pradesh","Pilibhit","0.54","0.29","537.04"
"203","2009","12","Uttar Pradesh","Pilibhit","0.39","0.34","871.79"
"203","2010","12","Uttar Pradesh","Pilibhit","0.37","0.35","945.95"
"203","2011","12","Uttar Pradesh","Pilibhit","0.8","1.08","1350.0"
"203","2012","12","Uttar Pradesh","Pilibhit","0.24","0.35","1458.33"
"203","2013","12","Uttar Pradesh","Pilibhit","0.35","0.5","1428.57"
"203","2014","12","Uttar Pradesh","Pilibhit","0.34","0.38","1117.65"
"203","2015","12","Uttar Pradesh","Pilibhit","0.64","0.82","1281.25"
"203","2016","12","Uttar Pradesh","Pilibhit","0.35","0.44","1240.79"
"203","2017","12","Uttar Pradesh","Pilibhit","1.0","1.47","1476.95"
"204","2008","12","Uttar Pradesh","Rampur","0.01","0.01","1000.0"
"204","2009","12","Uttar Pradesh","Rampur","0.01","0.0","0.0"
"204","2010","12","Uttar Pradesh","Rampur","0.02","0.02","1000.0"
"204","2011","12","Uttar Pradesh","Rampur","0.04","0.04","1000.0"
"204","2012","12","Uttar Pradesh","Rampur","0.02","0.02","1000.0"
"204","2013","12","Uttar Pradesh","Rampur","0.06","0.06","1000.0"
"204","2014","12","Uttar Pradesh","Rampur","0.06","0.07","1166.67"
"204","2015","12","Uttar Pradesh","Rampur","0.01","0.02","2000.0"
"204","2016","12","Uttar Pradesh","Rampur","0.02","0.02","761.9"
"204","2017","12","Uttar Pradesh","Rampur","0.0","0.0","1000.0"
"205","2008","12","Uttar Pradesh","Bijnor","1.08","1.11","1027.78"
"205","2009","12","Uttar Pradesh","Bijnor","1.2","0.78","650.0"
"205","2010","12","Uttar Pradesh","Bijnor","1.06","1.05","990.57"
"205","2011","12","Uttar Pradesh","Bijnor","0.88","0.83","943.18"
"205","2012","12","Uttar Pradesh","Bijnor","0.75","0.71","946.67"
"205","2013","12","Uttar Pradesh","Bijnor","0.85","0.91","1070.59"
"205","2014","12","Uttar Pradesh","Bijnor","1.07","1.33","1242.99"
"205","2015","12","Uttar Pradesh","Bijnor","0.81","0.97","1197.53"
"205","2016","12","Uttar Pradesh","Bijnor","0.6","0.46","762.06"
"205","2017","12","Uttar Pradesh","Bijnor","0.91","0.93","1013.13"
"206","2008","12","Uttar Pradesh","Farrukhabad","1.99","1.47","738.69"
"206","2009","12","Uttar Pradesh","Farrukhabad","2.18","1.42","651.38"
"206","2010","12","Uttar Pradesh","Farrukhabad","2.66","2.65","996.24"
"206","2011","12","Uttar Pradesh","Farrukhabad","3.26","3.23","990.8"
"206","2012","12","Uttar Pradesh","Farrukhabad","3.22","3.2","993.79"
"206","2013","12","Uttar Pradesh","Farrukhabad","2.31","2.06","891.77"
"206","2014","12","Uttar Pradesh","Farrukhabad","1.87","1.62","866.31"
"206","2015","12","Uttar Pradesh","Farrukhabad","1.91","1.29","675.39"
"206","2016","12","Uttar Pradesh","Farrukhabad","3.14","2.84","903.85"
"206","2017","12","Uttar Pradesh","Farrukhabad","2.43","2.46","1013.17"
"207","2008","12","Uttar Pradesh","Etawah","0.24","0.18","750.0"
"207","2009","12","Uttar Pradesh","Etawah","0.23","0.15","652.17"
"207","2010","12","Uttar Pradesh","Etawah","0.27","0.26","962.96"
"207","2011","12","Uttar Pradesh","Etawah","0.24","0.24","1000.0"
"207","2012","12","Uttar Pradesh","Etawah","0.22","0.22","1000.0"
"207","2013","12","Uttar Pradesh","Etawah","0.23","0.21","913.04"
"207","2014","12","Uttar Pradesh","Etawah","0.17","0.15","882.35"
"207","2015","12","Uttar Pradesh","Etawah","0.1","0.06","600.0"
"207","2016","12","Uttar Pradesh","Etawah","0.79","0.72","904.28"
"207","2017","12","Uttar Pradesh","Etawah","0.15","0.15","1013.7"
"208","2008","12","Uttar Pradesh","Kanpur","0.21","0.15","714.29"
"208","2009","12","Uttar Pradesh","Kanpur","0.17","0.11","647.06"
"208","2010","12","Uttar Pradesh","Kanpur","0.18","0.17","944.44"
"208","2011","12","Uttar Pradesh","Kanpur","0.34","0.34","1000.0"
"208","2012","12","Uttar Pradesh","Kanpur","0.4","0.4","1000.0"
"208","2013","12","Uttar Pradesh","Kanpur","0.2","0.18","900.0"
"208","2014","12","Uttar Pradesh","Kanpur","0.1","0.09","900.0"
"208","2015","12","Uttar Pradesh","Kanpur","0.19","0.12","631.58"
"208","2016","12","Uttar Pradesh","Kanpur","0.16","0.15","906.83"
"208","2017","12","Uttar Pradesh","Kanpur","0.13","0.13","1015.27"
"209","2008","12","Uttar Pradesh","Fatehpur","0.35","0.25","714.29"
"209","2009","12","Uttar Pradesh","Fatehpur","0.29","0.19","655.17"
"209","2010","12","Uttar Pradesh","Fatehpur","0.29","0.28","965.52"
"209","2011","12","Uttar Pradesh","Fatehpur","0.28","0.28","1000.0"
"209","2012","12","Uttar Pradesh","Fatehpur","0.28","0.3","1071.43"
"209","2013","12","Uttar Pradesh","Fatehpur","0.26","0.23","884.62"
"209","2014","12","Uttar Pradesh","Fatehpur","0.21","0.18","857.14"
"209","2015","12","Uttar Pradesh","Fatehpur","0.03","0.02","666.67"
"209","2016","12","Uttar Pradesh","Fatehpur","0.2","0.18","901.96"
"209","2017","12","Uttar Pradesh","Fatehpur","0.21","0.22","1014.15"
"210","2008","12","Uttar Pradesh","Allahabad","0.68","0.5","735.29"
"210","2009","12","Uttar Pradesh","Allahabad","0.61","0.4","655.74"
"210","2010","12","Uttar Pradesh","Allahabad","0.68","0.67","985.29"
"210","2011","12","Uttar Pradesh","Allahabad","0.68","0.67","985.29"
"210","2012","12","Uttar Pradesh","Allahabad","0.12","0.12","1000.0"
"210","2013","12","Uttar Pradesh","Allahabad","0.02","0.02","1000.0"
"210","2014","12","Uttar Pradesh","Allahabad","0.02","0.02","1000.0"
"210","2015","12","Uttar Pradesh","Allahabad","0.02","0.02","1000.0"
"210","2016","12","Uttar Pradesh","Allahabad","0.02","0.02","909.09"
"210","2017","12","Uttar Pradesh","Allahabad","0.02","0.02","1000.0"
"211","2008","12","Uttar Pradesh","Jhansi","28.39","22.2","781.97"
"211","2009","12","Uttar Pradesh","Jhansi","31.31","17.18","548.71"
"211","2010","12","Uttar Pradesh","Jhansi","29.35","32.8","1117.55"
"211","2011","12","Uttar Pradesh","Jhansi","31.96","32.81","1026.6"
"211","2012","12","Uttar Pradesh","Jhansi","28.79","29.64","1029.52"
"211","2013","12","Uttar Pradesh","Jhansi","38.76","27.16","700.72"
"211","2014","12","Uttar Pradesh","Jhansi","40.87","35.05","857.6"
"211","2015","12","Uttar Pradesh","Jhansi","38.51","18.51","480.65"
"211","2016","12","Uttar Pradesh","Jhansi","31.22","26.22","839.94"
"211","2017","12","Uttar Pradesh","Jhansi","31.23","27.07","866.7"
"213","2008","12","Uttar Pradesh","Jalaun","0.0","0.0","0.0"
"213","2009","12","Uttar Pradesh","Jalaun","0.0","0.0","0.0"
"213","2010","12","Uttar Pradesh","Jalaun","0.0","0.0","0.0"
"213","2011","12","Uttar Pradesh","Jalaun","0.01","0.01","1000.0"
"213","2012","12","Uttar Pradesh","Jalaun","0.01","0.01","1000.0"
"213","2013","12","Uttar Pradesh","Jalaun","0.06","0.04","666.67"
"213","2014","12","Uttar Pradesh","Jalaun","0.02","0.02","1000.0"
"213","2015","12","Uttar Pradesh","Jalaun","0.0","0.0","0.0"
"213","2016","12","Uttar Pradesh","Jalaun","0.01","0.01","818.18"
"213","2017","12","Uttar Pradesh","Jalaun","0.01","0.01","909.09"
"214","2008","12","Uttar Pradesh","Hamirpur","7.88","3.44","436.55"
"214","2009","12","Uttar Pradesh","Hamirpur","7.64","1.43","187.17"
"214","2010","12","Uttar Pradesh","Hamirpur","6.25","2.85","456.0"
"214","2011","12","Uttar Pradesh","Hamirpur","6.92","3.05","440.75"
"214","2012","12","Uttar Pradesh","Hamirpur","8.58","4.98","580.42"
"214","2013","12","Uttar Pradesh","Hamirpur","6.99","5.05","722.46"
"214","2014","12","Uttar Pradesh","Hamirpur","11.81","4.7","397.97"
"214","2015","12","Uttar Pradesh","Hamirpur","11.5","3.96","344.35"
"214","2016","12","Uttar Pradesh","Hamirpur","8.43","4.26","505.34"
"214","2017","12","Uttar Pradesh","Hamirpur","5.99","5.25","877.59"
"215","2008","12","Uttar Pradesh","Banda","0.71","0.31","436.62"
"215","2009","12","Uttar Pradesh","Banda","0.68","0.13","191.18"
"215","2010","12","Uttar Pradesh","Banda","0.57","0.61","1070.18"
"215","2011","12","Uttar Pradesh","Banda","0.7","0.58","828.57"
"215","2012","12","Uttar Pradesh","Banda","0.66","0.61","924.24"
"215","2013","12","Uttar Pradesh","Banda","0.44","0.32","727.27"
"215","2014","12","Uttar Pradesh","Banda","0.97","1.13","1164.95"
"215","2015","12","Uttar Pradesh","Banda","1.15","0.56","486.96"
"215","2016","12","Uttar Pradesh","Banda","0.58","0.42","722.89"
"215","2017","12","Uttar Pradesh","Banda","0.41","0.66","1611.65"
"216","2008","12","Uttar Pradesh","Varanasi","0.01","0.01","1000.0"
"216","2009","12","Uttar Pradesh","Varanasi","0.0","0.0","0.0"
"216","2010","12","Uttar Pradesh","Varanasi","0.0","0.0","0.0"
"216","2011","12","Uttar Pradesh","Varanasi","0.0","0.0","0.0"
"216","2012","12","Uttar Pradesh","Varanasi","0.0","0.0","0.0"
"216","2013","12","Uttar Pradesh","Varanasi","0.01","0.01","1000.0"
"216","2014","12","Uttar Pradesh","Varanasi","0.0","0.0","0.0"
"216","2015","12","Uttar Pradesh","Varanasi","0.02","0.02","1000.0"
"216","2016","12","Uttar Pradesh","Varanasi","0.0","0.0","750.0"
"216","2017","12","Uttar Pradesh","Varanasi","0.0","0.0","1000.0"
"217","2008","12","Uttar Pradesh","Mirzpur","2.62","3.96","1511.45"
"217","2009","12","Uttar Pradesh","Mirzpur","2.66","3.39","1274.44"
"217","2010","12","Uttar Pradesh","Mirzpur","2.58","4.32","1674.42"
"217","2011","12","Uttar Pradesh","Mirzpur","2.69","5.96","2215.61"
"217","2012","12","Uttar Pradesh","Mirzpur","3.09","5.68","1838.19"
"217","2013","12","Uttar Pradesh","Mirzpur","2.54","3.41","1342.52"
"217","2014","12","Uttar Pradesh","Mirzpur","0.44","0.73","1659.09"
"217","2015","12","Uttar Pradesh","Mirzpur","0.64","0.49","765.63"
"217","2016","12","Uttar Pradesh","Mirzpur","2.69","0.85","314.15"
"217","2017","12","Uttar Pradesh","Mirzpur","2.66","5.61","2107.89"
"218","2008","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2009","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2010","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2011","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2012","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2013","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2014","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2015","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2016","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"218","2017","12","Uttar Pradesh","Jaunpur","0.0","0.0","0.0"
"219","2008","12","Uttar Pradesh","Ghazipur","0.06","0.04","666.67"
"219","2009","12","Uttar Pradesh","Ghazipur","0.06","0.04","666.67"
"219","2010","12","Uttar Pradesh","Ghazipur","0.06","0.06","1000.0"
"219","2011","12","Uttar Pradesh","Ghazipur","0.06","0.05","833.33"
"219","2012","12","Uttar Pradesh","Ghazipur","0.0","0.0","0.0"
"219","2013","12","Uttar Pradesh","Ghazipur","0.04","0.04","1000.0"
"219","2014","12","Uttar Pradesh","Ghazipur","0.12","0.1","833.33"
"219","2015","12","Uttar Pradesh","Ghazipur","0.07","0.05","714.29"
"219","2016","12","Uttar Pradesh","Ghazipur","0.05","0.05","905.66"
"219","2017","12","Uttar Pradesh","Ghazipur","0.05","0.06","1018.18"
"220","2008","12","Uttar Pradesh","Ballia","0.26","0.19","730.77"
"220","2009","12","Uttar Pradesh","Ballia","0.27","0.18","666.67"
"220","2010","12","Uttar Pradesh","Ballia","0.28","0.28","1000.0"
"220","2011","12","Uttar Pradesh","Ballia","0.29","0.28","965.52"
"220","2012","12","Uttar Pradesh","Ballia","0.32","0.32","1000.0"
"220","2013","12","Uttar Pradesh","Ballia","0.24","0.22","916.67"
"220","2014","12","Uttar Pradesh","Ballia","0.04","0.03","750.0"
"220","2015","12","Uttar Pradesh","Ballia","0.16","0.11","687.5"
"220","2016","12","Uttar Pradesh","Ballia","0.17","0.15","903.61"
"220","2017","12","Uttar Pradesh","Ballia","0.24","0.24","1012.66"
"221","2008","12","Uttar Pradesh","Gorakhpur","4.18","4.32","1033.49"
"221","2009","12","Uttar Pradesh","Gorakhpur","4.3","2.81","653.49"
"221","2010","12","Uttar Pradesh","Gorakhpur","4.66","5.91","1268.24"
"221","2011","12","Uttar Pradesh","Gorakhpur","4.38","5.81","1326.48"
"221","2012","12","Uttar Pradesh","Gorakhpur","4.28","6.39","1492.99"
"221","2013","12","Uttar Pradesh","Gorakhpur","4.35","5.23","1202.3"
"221","2014","12","Uttar Pradesh","Gorakhpur","4.19","5.06","1207.64"
"221","2015","12","Uttar Pradesh","Gorakhpur","4.6","4.48","973.91"
"221","2016","12","Uttar Pradesh","Gorakhpur","5.89","6.22","1054.99"
"221","2017","12","Uttar Pradesh","Gorakhpur","4.24","4.82","1136.26"
"222","2008","12","Uttar Pradesh","Deoria","2.19","1.54","703.2"
"222","2009","12","Uttar Pradesh","Deoria","2.31","1.51","653.68"
"222","2010","12","Uttar Pradesh","Deoria","2.21","2.8","1266.97"
"222","2011","12","Uttar Pradesh","Deoria","2.21","2.46","1113.12"
"222","2012","12","Uttar Pradesh","Deoria","2.24","3.55","1584.82"
"222","2013","12","Uttar Pradesh","Deoria","2.9","4.2","1448.28"
"222","2014","12","Uttar Pradesh","Deoria","2.34","2.75","1175.21"
"222","2015","12","Uttar Pradesh","Deoria","2.66","1.64","616.54"
"222","2016","12","Uttar Pradesh","Deoria","2.38","2.34","983.63"
"222","2017","12","Uttar Pradesh","Deoria","2.37","2.35","992.4"
"223","2008","12","Uttar Pradesh","Basti","0.97","0.71","731.96"
"223","2009","12","Uttar Pradesh","Basti","0.88","0.58","659.09"
"223","2010","12","Uttar Pradesh","Basti","1.32","1.31","992.42"
"223","2011","12","Uttar Pradesh","Basti","0.98","0.97","989.8"
"223","2012","12","Uttar Pradesh","Basti","1.9","1.89","994.74"
"223","2013","12","Uttar Pradesh","Basti","0.74","0.66","891.89"
"223","2014","12","Uttar Pradesh","Basti","0.85","0.74","870.59"
"223","2015","12","Uttar Pradesh","Basti","1.43","0.96","671.33"
"223","2016","12","Uttar Pradesh","Basti","1.29","1.16","903.8"
"223","2017","12","Uttar Pradesh","Basti","1.4","1.42","1012.88"
"224","2008","12","Uttar Pradesh","Azamgarh","0.57","0.42","736.84"
"224","2009","12","Uttar Pradesh","Azamgarh","0.56","0.37","660.71"
"224","2010","12","Uttar Pradesh","Azamgarh","0.49","0.49","1000.0"
"224","2011","12","Uttar Pradesh","Azamgarh","0.6","0.6","1000.0"
"224","2012","12","Uttar Pradesh","Azamgarh","0.63","0.62","984.13"
"224","2013","12","Uttar Pradesh","Azamgarh","0.48","0.43","895.83"
"224","2014","12","Uttar Pradesh","Azamgarh","0.6","0.52","866.67"
"224","2015","12","Uttar Pradesh","Azamgarh","0.52","0.35","673.08"
"224","2016","12","Uttar Pradesh","Azamgarh","0.49","0.45","904.67"
"224","2017","12","Uttar Pradesh","Azamgarh","0.5","0.5","1014.06"
"225","2008","12","Uttar Pradesh","Lucknow","0.1","0.06","600.0"
"225","2009","12","Uttar Pradesh","Lucknow","0.08","0.07","875.0"
"225","2010","12","Uttar Pradesh","Lucknow","0.12","0.09","750.0"
"225","2011","12","Uttar Pradesh","Lucknow","0.09","0.07","777.78"
"225","2012","12","Uttar Pradesh","Lucknow","0.09","0.06","666.67"
"225","2013","12","Uttar Pradesh","Lucknow","0.06","0.05","833.33"
"225","2014","12","Uttar Pradesh","Lucknow","0.06","0.05","833.33"
"225","2015","12","Uttar Pradesh","Lucknow","0.07","0.05","714.29"
"225","2016","12","Uttar Pradesh","Lucknow","0.1","0.09","968.75"
"225","2017","12","Uttar Pradesh","Lucknow","0.09","0.08","943.82"
"226","2008","12","Uttar Pradesh","Unnao","2.84","2.38","838.03"
"226","2009","12","Uttar Pradesh","Unnao","2.51","2.11","840.64"
"226","2010","12","Uttar Pradesh","Unnao","2.73","1.17","428.57"
"226","2011","12","Uttar Pradesh","Unnao","2.86","1.73","604.9"
"226","2012","12","Uttar Pradesh","Unnao","2.7","1.62","600.0"
"226","2013","12","Uttar Pradesh","Unnao","2.73","2.31","846.15"
"226","2014","12","Uttar Pradesh","Unnao","1.95","1.73","887.18"
"226","2015","12","Uttar Pradesh","Unnao","1.86","1.21","650.54"
"226","2016","12","Uttar Pradesh","Unnao","2.8","1.59","565.98"
"226","2017","12","Uttar Pradesh","Unnao","2.66","2.3","862.94"
"227","2008","12","Uttar Pradesh","Rae-Bareily","1.86","1.38","741.94"
"227","2009","12","Uttar Pradesh","Rae-Bareily","1.37","0.94","686.13"
"227","2010","12","Uttar Pradesh","Rae-Bareily","1.42","1.64","1151.41"
"227","2011","12","Uttar Pradesh","Rae-Bareily","1.46","1.18","808.79"
"227","2012","12","Uttar Pradesh","Rae-Bareily","1.46","0.93","638.06"
"227","2013","12","Uttar Pradesh","Rae-Bareily","1.27","0.31","246.67"
"227","2014","12","Uttar Pradesh","Rae-Bareily","1.12","0.45","401.79"
"227","2015","12","Uttar Pradesh","Rae-Bareily","0.61","0.17","278.69"
"227","2016","12","Uttar Pradesh","Rae-Bareily","0.97","0.3","309.47"
"227","2017","12","Uttar Pradesh","Rae-Bareily","1.27","1.26","993.71"
"228","2008","12","Uttar Pradesh","Sitapur","1.9","1.17","615.79"
"228","2009","12","Uttar Pradesh","Sitapur","1.59","0.9","566.04"
"228","2010","12","Uttar Pradesh","Sitapur","2.6","1.99","765.38"
"228","2011","12","Uttar Pradesh","Sitapur","2.7","2.32","859.26"
"228","2012","12","Uttar Pradesh","Sitapur","2.61","2.1","804.6"
"228","2013","12","Uttar Pradesh","Sitapur","2.16","1.2","555.56"
"228","2014","12","Uttar Pradesh","Sitapur","2.39","2.03","849.37"
"228","2015","12","Uttar Pradesh","Sitapur","3.02","2.19","725.17"
"228","2016","12","Uttar Pradesh","Sitapur","2.6","2.39","921.03"
"228","2017","12","Uttar Pradesh","Sitapur","2.31","2.2","954.03"
"229","2008","12","Uttar Pradesh","Hardoi","7.26","5.17","712.12"
"229","2009","12","Uttar Pradesh","Hardoi","7.3","7.0","958.9"
"229","2010","12","Uttar Pradesh","Hardoi","6.84","5.52","807.02"
