"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"78","2017","5","Karnataka","Raichur","167.4","546.61","3265.36"
"47","2010","1","Andhra Pradesh","West Godavari","456.52","1490.32","3264.52"
"62","2011","20","Telangana","Karimnagar","343.38","1120.05","3261.84"
"806","2016","13","West Bengal","Birbhum","401.63","1309.02","3259.3"
"202","2017","12","Uttar Pradesh","Shahjahanpur","210.76","686.88","3259.0"
"62","2015","20","Telangana","Karimnagar","170.4","553.96","3250.94"
"805","2014","13","West Bengal","Burdwan","583.28","1896.03","3250.63"
"27","2011","6","Madhya Pradesh","Bhind","0.4","1.3","3250.0"
"806","2017","13","West Bengal","Birbhum","423.81","1376.11","3246.97"
"166","2016","9","Punjab","Amritsar","366.0","1188.0","3245.9"
"803","2016","13","West Bengal","Nadia","226.16","733.95","3245.22"
"69","2017","5","Karnataka","Hassan","21.63","70.09","3241.2"
"804","2014","13","West Bengal","Murshidabad","367.46","1190.49","3239.78"
"805","2012","13","West Bengal","Burdwan","593.42","1922.46","3239.63"
"48","2013","1","Andhra Pradesh","Krishna","363.32","1175.52","3235.49"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","227.55","735.82","3233.66"
"65","2017","5","Karnataka","Kolar","1.69","5.46","3233.55"
"54","2014","1","Andhra Pradesh","Chittoor","40.97","132.42","3232.12"
"150","2009","10","Rajasthan","Ganganagar","33.38","107.77","3228.58"
"61","2010","20","Telangana","Khammam","218.25","704.07","3225.98"
"810","2017","13","West Bengal","Hooghly","260.37","839.67","3224.91"
"184","2014","4","Haryana","Karnal","489.02","1575.4","3221.55"
"59","2014","20","Telangana","Nalgonda","323.38","1041.36","3220.24"
"660","2017","19","Kerala","Thrissur","21.48","69.11","3217.9"
"78","2012","5","Karnataka","Raichur","228.59","735.3","3216.68"
"803","2014","13","West Bengal","Nadia","242.85","780.86","3215.4"
"60","2010","20","Telangana","Warangal","268.06","860.41","3209.77"
"702","2014","8","Orissa","Bolangir","334.45","1073.18","3208.79"
"56","2009","20","Telangana","Nizamabad","121.27","389.06","3208.21"
"804","2017","13","West Bengal","Murshidabad","367.54","1178.19","3205.58"
"12","2017","6","Madhya Pradesh","Mandla","215.1","689.45","3205.25"
"655","2013","19","Kerala","Kottayam","16.28","52.17","3204.94"
"22","2011","6","Madhya Pradesh","Gwalior","34.7","111.2","3204.61"
"72","2016","5","Karnataka","Chitradurga","78.72","252.25","3204.37"
"237","2014","16","Uttarakhand","Nainital","125.42","401.82","3203.8"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","113.28","362.88","3203.49"
"660","2015","19","Kerala","Thrissur","24.63","78.89","3203.0"
"37","2014","6","Madhya Pradesh","Sehore","46.0","147.33","3202.83"
"98","2016","7","Maharashtra","Ratnagiri","139.34","445.3","3195.78"
"68","2008","5","Karnataka","Mandya","89.36","285.55","3195.5"
"51","2015","1","Andhra Pradesh","Kurnool","62.69","200.17","3192.9"
"47","2013","1","Andhra Pradesh","West Godavari","420.62","1342.34","3191.34"
"67","2012","5","Karnataka","Mysore","102.1","325.11","3184.23"
"804","2013","13","West Bengal","Murshidabad","350.73","1116.7","3183.93"
"59","2008","20","Telangana","Nalgonda","361.81","1150.31","3179.32"
"85","2009","11","Tamil Nadu","North Arcot / Vellore","144.95","460.81","3179.1"
"78","2015","5","Karnataka","Raichur","166.0","527.46","3177.47"
"61","2017","20","Telangana","Khammam","161.32","512.4","3176.26"
"183","2008","4","Haryana","Ambala","161.5","512.0","3170.28"
"150","2011","10","Rajasthan","Ganganagar","31.32","99.15","3165.71"
"60","2015","20","Telangana","Warangal","181.07","572.94","3164.19"
"73","2009","5","Karnataka","Bellary","120.41","380.92","3163.52"
"67","2011","5","Karnataka","Mysore","136.45","431.65","3163.43"
"62","2009","20","Telangana","Karimnagar","162.33","513.39","3162.63"
"184","2015","4","Haryana","Karnal","488.46","1543.8","3160.56"
"651","2016","19","Kerala","Alappuzha","32.45","102.44","3156.53"
"202","2015","12","Uttar Pradesh","Shahjahanpur","155.99","491.22","3149.05"
"912","2011","2","Bihar","Gaya","410.65","1293.08","3148.86"
"660","2014","19","Kerala","Thrissur","24.15","76.02","3147.83"
"98","2014","7","Maharashtra","Ratnagiri","142.5","448.3","3145.96"
"702","2013","8","Orissa","Bolangir","340.9","1071.26","3142.45"
"60","2013","20","Telangana","Warangal","254.85","800.52","3141.14"
"814","2010","13","West Bengal","Malda","200.76","630.48","3140.47"
"166","2012","9","Punjab","Amritsar","364.0","1143.0","3140.11"
"184","2009","4","Haryana","Karnal","496.31","1557.84","3138.87"
"810","2015","13","West Bengal","Hooghly","277.62","871.28","3138.39"
"165","2009","9","Punjab","Gurdaspur","204.0","640.0","3137.25"
"810","2016","13","West Bengal","Hooghly","266.97","837.1","3135.59"
"803","2015","13","West Bengal","Nadia","237.13","743.07","3133.6"
"203","2016","12","Uttar Pradesh","Pilibhit","153.58","481.01","3132.0"
"61","2014","20","Telangana","Khammam","145.71","456.18","3130.74"
"230","2017","12","Uttar Pradesh","Kheri","181.78","568.24","3126.0"
"184","2011","4","Haryana","Karnal","492.5","1539.02","3124.93"
"165","2016","9","Punjab","Gurdaspur","203.0","634.0","3123.15"
"206","2017","12","Uttar Pradesh","Farrukhabad","34.62","108.09","3122.12"
"909","2016","2","Bihar","Bhagalpur","127.54","397.85","3119.4"
"107","2013","7","Maharashtra","Kolhapur","109.6","341.8","3118.61"
"68","2012","5","Karnataka","Mandya","49.95","155.66","3116.32"
"810","2014","13","West Bengal","Hooghly","276.03","860.05","3115.78"
"63","2016","20","Telangana","Adilabad","95.89","298.74","3115.42"
"907","2017","2","Bihar","Patna","191.89","597.76","3115.03"
"78","2010","5","Karnataka","Raichur","252.89","787.56","3114.24"
"237","2013","16","Uttarakhand","Nainital","126.75","394.42","3111.79"
"177","2009","4","Haryana","Hissar","199.49","620.24","3109.13"
"814","2012","13","West Bengal","Malda","207.59","644.57","3105.01"
"76","2008","5","Karnataka","Bijapur / Vijayapura","0.1","0.31","3100.0"
"76","2013","5","Karnataka","Bijapur / Vijayapura","0.1","0.31","3100.0"
"54","2009","1","Andhra Pradesh","Chittoor","54.91","170.13","3098.34"
"166","2013","9","Punjab","Amritsar","359.0","1112.0","3097.49"
"64","2009","5","Karnataka","Bangalore","12.02","37.23","3097.34"
"909","2015","2","Bihar","Bhagalpur","127.48","394.51","3094.68"
"98","2017","7","Maharashtra","Ratnagiri","139.25","430.7","3093.02"
"89","2015","11","Tamil Nadu","Thanjavur","548.65","1696.83","3092.72"
"67","2017","5","Karnataka","Mysore","68.14","210.73","3092.59"
"810","2010","13","West Bengal","Hooghly","292.37","904.16","3092.52"
"818","2017","13","West Bengal","Midnapur","970.95","3001.78","3091.58"
"207","2013","12","Uttar Pradesh","Etawah","111.84","345.67","3090.75"
"651","2011","19","Kerala","Alappuzha","36.25","111.98","3089.1"
"157","2008","10","Rajasthan","Kota","18.41","56.85","3088.0"
"237","2012","16","Uttarakhand","Nainital","129.04","398.26","3086.33"
"78","2014","5","Karnataka","Raichur","237.74","733.65","3085.93"
"60","2014","20","Telangana","Warangal","142.01","437.44","3080.35"
"806","2008","13","West Bengal","Birbhum","393.9","1212.4","3077.94"
"907","2016","2","Bihar","Patna","176.45","543.02","3077.4"
"61","2012","20","Telangana","Khammam","153.84","473.08","3075.14"
"165","2012","9","Punjab","Gurdaspur","201.0","618.0","3074.63"
"67","2010","5","Karnataka","Mysore","143.53","441.19","3073.85"
"803","2013","13","West Bengal","Nadia","239.03","734.42","3072.5"
"48","2010","1","Andhra Pradesh","Krishna","355.34","1090.69","3069.43"
"805","2016","13","West Bengal","Burdwan","493.44","1514.45","3069.16"
"37","2013","6","Madhya Pradesh","Sehore","20.18","61.92","3068.38"
"805","2017","13","West Bengal","Burdwan","520.61","1597.43","3068.36"
"64","2008","5","Karnataka","Bangalore","10.96","33.59","3064.78"
"208","2016","12","Uttar Pradesh","Kanpur","77.92","238.75","3064.24"
"69","2013","5","Karnataka","Hassan","51.8","158.59","3061.58"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","265.75","813.52","3061.22"
"59","2013","20","Telangana","Nalgonda","393.74","1205.29","3061.13"
"712","2012","8","Orissa","Sambalpur","518.66","1586.6","3059.04"
"53","2015","1","Andhra Pradesh","Kadapa YSR","40.26","123.13","3058.37"
"61","2008","20","Telangana","Khammam","194.8","595.61","3057.55"
"236","2012","12","Uttar Pradesh","Barabanki","183.96","562.37","3057.02"
"70","2013","5","Karnataka","Shimoge","124.62","380.81","3055.77"
"107","2017","7","Maharashtra","Kolhapur","109.46","334.3","3054.2"
"651","2008","19","Kerala","Alappuzha","34.14","104.25","3053.6"
"47","2012","1","Andhra Pradesh","West Godavari","422.51","1289.34","3051.62"
"805","2009","13","West Bengal","Burdwan","672.5","2051.2","3050.11"
"207","2012","12","Uttar Pradesh","Etawah","101.82","310.05","3045.08"
"69","2014","5","Karnataka","Hassan","48.07","146.29","3043.27"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","259.97","790.79","3041.85"
"67","2009","5","Karnataka","Mysore","140.76","427.64","3038.08"
"908","2016","2","Bihar","Mungair","185.5","563.27","3036.5"
"70","2014","5","Karnataka","Shimoge","121.87","370.01","3036.1"
"61","2015","20","Telangana","Khammam","121.72","369.34","3034.34"
"49","2015","1","Andhra Pradesh","Guntur","183.64","557.07","3033.49"
"98","2013","7","Maharashtra","Ratnagiri","148.9","451.6","3032.91"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","85.54","259.44","3032.89"
"107","2014","7","Maharashtra","Kolhapur","111.8","338.6","3028.62"
"85","2010","11","Tamil Nadu","North Arcot / Vellore","168.71","510.52","3026.02"
"657","2017","19","Kerala","Malappuram","7.79","23.57","3025.8"
"655","2015","19","Kerala","Kottayam","16.98","51.27","3019.08"
"78","2011","5","Karnataka","Raichur","218.77","660.4","3018.7"
"150","2017","10","Rajasthan","Ganganagar","42.18","127.29","3017.4"
"203","2015","12","Uttar Pradesh","Pilibhit","145.07","436.66","3010.0"
"911","2016","2","Bihar","Shahabad (now part of Bhojpur district)","498.15","1498.63","3008.38"
"54","2010","1","Andhra Pradesh","Chittoor","61.58","185.14","3006.5"
"806","2010","13","West Bengal","Birbhum","249.03","747.95","3003.45"
"166","2008","9","Punjab","Amritsar","352.0","1057.0","3002.84"
"61","2013","20","Telangana","Khammam","191.78","575.28","2999.69"
"651","2014","19","Kerala","Alappuzha","34.42","103.1","2995.35"
"46","2013","1","Andhra Pradesh","East Godavari","404.68","1211.71","2994.24"
"660","2013","19","Kerala","Thrissur","22.27","66.65","2992.82"
"208","2017","12","Uttar Pradesh","Kanpur","73.99","221.22","2990.0"
"60","2008","20","Telangana","Warangal","230.86","689.97","2988.69"
"44","2016","1","Andhra Pradesh","Srikakulam","268.4","801.97","2987.93"
"814","2011","13","West Bengal","Malda","204.93","611.97","2986.24"
"55","2017","20","Telangana","Hyderabad","50.34","150.2","2983.71"
"192","2017","12","Uttar Pradesh","Buland Shahar","102.1","304.58","2983.12"
"202","2016","12","Uttar Pradesh","Shahjahanpur","210.85","627.06","2974.0"
"26","2011","6","Madhya Pradesh","Morena","15.1","44.9","2973.51"
"61","2009","20","Telangana","Khammam","103.1","306.5","2972.84"
"57","2011","20","Telangana","Medak","137.03","406.96","2969.86"
"54","2008","1","Andhra Pradesh","Chittoor","55.52","164.88","2969.74"
"807","2011","13","West Bengal","Bankura","376.99","1119.51","2969.6"
"26","2010","6","Madhya Pradesh","Morena","9.7","28.8","2969.07"
"68","2017","5","Karnataka","Mandya","33.85","100.51","2969.07"
"181","2017","4","Haryana","Jind","165.65","491.38","2966.34"
"52","2008","1","Andhra Pradesh","Ananthapur","48.72","144.43","2964.49"
"814","2008","13","West Bengal","Malda","221.7","656.8","2962.56"
"51","2010","1","Andhra Pradesh","Kurnool","162.16","480.21","2961.26"
"805","2010","13","West Bengal","Burdwan","562.86","1665.94","2959.78"
"197","2017","12","Uttar Pradesh","Mainpuri","76.61","226.59","2957.82"
"803","2011","13","West Bengal","Nadia","252.14","744.49","2952.68"
"66","2013","5","Karnataka","Tumkur","13.04","38.49","2951.69"
"805","2011","13","West Bengal","Burdwan","592.8","1749.32","2950.94"
"64","2017","5","Karnataka","Bangalore","5.24","15.46","2950.57"
"19","2016","6","Madhya Pradesh","Sidhi","118.0","348.0","2949.15"
"216","2017","12","Uttar Pradesh","Varanasi","194.46","573.42","2948.8"
"655","2011","19","Kerala","Kottayam","22.42","66.09","2948.17"
"75","2014","5","Karnataka","Belgaum","59.94","176.69","2947.78"
"78","2009","5","Karnataka","Raichur","250.4","737.75","2946.29"
"907","2015","2","Bihar","Patna","170.18","501.36","2946.06"
"814","2017","13","West Bengal","Malda","213.93","629.95","2944.6"
"67","2008","5","Karnataka","Mysore","143.09","421.28","2944.16"
"660","2011","19","Kerala","Thrissur","21.17","62.32","2943.79"
"53","2011","1","Andhra Pradesh","Kadapa YSR","53.9","158.66","2943.6"
"237","2011","16","Uttarakhand","Nainital","128.23","377.12","2940.97"
"59","2011","20","Telangana","Nalgonda","327.76","963.8","2940.57"
"97","2015","7","Maharashtra","Raigad","115.6","339.9","2940.31"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","150.24","440.99","2935.24"
"64","2011","5","Karnataka","Bangalore","11.08","32.5","2933.21"
"651","2009","19","Kerala","Alappuzha","33.44","97.98","2930.02"
"912","2015","2","Bihar","Gaya","388.34","1137.68","2929.6"
"207","2008","12","Uttar Pradesh","Etawah","98.8","289.43","2929.45"
"660","2012","19","Kerala","Thrissur","23.1","67.57","2925.11"
"231","2017","12","Uttar Pradesh","Faizabad","220.25","643.48","2921.54"
"70","2011","5","Karnataka","Shimoge","128.98","376.58","2919.68"
"237","2009","16","Uttarakhand","Nainital","133.21","388.93","2919.68"
"166","2014","9","Punjab","Amritsar","358.0","1045.0","2918.99"
"59","2015","20","Telangana","Nalgonda","212.73","620.45","2916.61"
"704","2014","8","Orissa","Dhenkanal","188.9","550.87","2916.2"
"701","2016","8","Orissa","Balasore","377.78","1101.66","2916.14"
"191","2012","12","Uttar Pradesh","Meerut","49.51","144.26","2913.95"
"806","2012","13","West Bengal","Birbhum","372.09","1084.23","2913.89"
"207","2017","12","Uttar Pradesh","Etawah","101.35","295.3","2913.67"
"806","2011","13","West Bengal","Birbhum","386.88","1126.8","2912.53"
"810","2011","13","West Bengal","Hooghly","277.2","806.84","2910.68"
"58","2008","20","Telangana","Mahabubnagar","144.73","421.21","2910.32"
"206","2012","12","Uttar Pradesh","Farrukhabad","32.56","94.73","2909.4"
"651","2017","19","Kerala","Alappuzha","36.33","105.68","2909.18"
"60","2017","20","Telangana","Warangal","269.29","783.31","2908.75"
"150","2016","10","Rajasthan","Ganganagar","48.22","140.27","2908.67"
"80","2017","5","Karnataka","Dakshina Kannada","80.26","233.13","2904.74"
"52","2015","1","Andhra Pradesh","Ananthapur","33.62","97.65","2904.52"
"182","2012","4","Haryana","Mahendragarh / Narnaul","6.09","17.69","2903.38"
"7","2016","6","Madhya Pradesh","Jabalpur","225.0","652.66","2900.71"
"810","2012","13","West Bengal","Hooghly","273.45","793.04","2900.13"
"150","2015","10","Rajasthan","Ganganagar","45.9","133.06","2898.91"
"165","2015","9","Punjab","Gurdaspur","203.0","588.0","2896.55"
"165","2013","9","Punjab","Gurdaspur","202.0","585.0","2896.04"
"207","2016","12","Uttar Pradesh","Etawah","102.76","297.58","2895.75"
"87","2012","11","Tamil Nadu","Coimbatore","85.87","248.58","2894.67"
"912","2013","2","Bihar","Gaya","333.23","964.36","2893.98"
"655","2012","19","Kerala","Kottayam","18.51","53.56","2893.16"
"655","2008","19","Kerala","Kottayam","12.65","36.54","2889.61"
"651","2012","19","Kerala","Alappuzha","36.2","104.59","2889.23"
"166","2009","9","Punjab","Amritsar","357.0","1031.0","2887.96"
"234","2017","12","Uttar Pradesh","Sultanpur","160.48","463.45","2887.88"
"818","2016","13","West Bengal","Midnapur","988.33","2852.72","2886.39"
"22","2017","6","Madhya Pradesh","Gwalior","9.11","26.29","2885.84"
"107","2010","7","Maharashtra","Kolhapur","112.0","323.12","2885.0"
"154","2017","10","Rajasthan","Jhalawar","4.45","12.82","2884.81"
"57","2008","20","Telangana","Medak","123.91","357.44","2884.67"
"803","2008","13","West Bengal","Nadia","277.2","799.5","2884.2"
"69","2010","5","Karnataka","Hassan","51.75","149.23","2883.67"
"822","2015","13","West Bengal","West Dinajpur","414.94","1195.03","2880.01"
"82","2013","5","Karnataka","Kodagu / Coorg","32.03","92.21","2878.86"
"207","2014","12","Uttar Pradesh","Etawah","108.55","312.43","2878.21"
"53","2009","1","Andhra Pradesh","Kadapa YSR","65.32","187.93","2877.07"
"76","2009","5","Karnataka","Bijapur / Vijayapura","0.16","0.46","2875.0"
"76","2014","5","Karnataka","Bijapur / Vijayapura","0.08","0.23","2875.0"
"76","2015","5","Karnataka","Bijapur / Vijayapura","0.08","0.23","2875.0"
"52","2009","1","Andhra Pradesh","Ananthapur","51.65","148.41","2873.38"
"659","2015","19","Kerala","Kollam","4.09","11.75","2872.86"
"810","2009","13","West Bengal","Hooghly","299.9","861.3","2871.96"
"658","2013","19","Kerala","Palakkad","82.9","238.07","2871.77"
"803","2012","13","West Bengal","Nadia","232.86","668.3","2869.96"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","250.84","719.86","2869.8"
"703","2016","8","Orissa","Cuttack","437.4","1254.27","2867.56"
"236","2017","12","Uttar Pradesh","Barabanki","181.6","520.66","2867.0"
"55","2008","20","Telangana","Hyderabad","32.1","92.02","2866.67"
"76","2017","5","Karnataka","Bijapur / Vijayapura","0.03","0.09","2866.67"
"810","2008","13","West Bengal","Hooghly","305.7","876.3","2866.54"
"52","2010","1","Andhra Pradesh","Ananthapur","59.8","171.4","2866.22"
"181","2012","4","Haryana","Jind","143.25","410.16","2863.19"
"97","2013","7","Maharashtra","Raigad","127.9","365.9","2860.83"
"55","2016","20","Telangana","Hyderabad","41.22","117.83","2858.43"
"236","2013","12","Uttar Pradesh","Barabanki","181.24","517.97","2857.92"
"651","2013","19","Kerala","Alappuzha","37.4","106.87","2857.49"
"43","2015","6","Madhya Pradesh","Hoshangabad","111.0","316.67","2852.88"
"658","2014","19","Kerala","Palakkad","82.91","236.4","2851.28"
"659","2016","19","Kerala","Kollam","3.94","11.23","2849.57"
"57","2015","20","Telangana","Medak","84.17","239.78","2848.76"
"66","2010","5","Karnataka","Tumkur","34.58","98.43","2846.44"
"655","2014","19","Kerala","Kottayam","17.86","50.83","2846.02"
"53","2013","1","Andhra Pradesh","Kadapa YSR","62.71","178.29","2843.09"
"98","2012","7","Maharashtra","Ratnagiri","150.7","428.18","2841.27"
"191","2014","12","Uttar Pradesh","Meerut","60.99","173.28","2841.15"
"655","2017","19","Kerala","Kottayam","18.09","51.34","2838.85"
"58","2013","20","Telangana","Mahabubnagar","168.63","478.7","2838.76"
"195","2012","12","Uttar Pradesh","Mathura","19.3","54.73","2835.75"
"80","2016","5","Karnataka","Dakshina Kannada","87.13","247.02","2835.18"
"822","2016","13","West Bengal","West Dinajpur","402.75","1141.76","2834.93"
